Period;Day_type;NightZone;DayZone;Home_Category;Activity_Category;Social-professional groups;Volume
202004;JO;Inconnue;Haut-Katanga;Activity_Zone_Resident;4;NR;80
202004;JO;Inconnue;Haut-Katanga;Activity_Zone_Resident;Outside_Worker;NR;5027
202004;JO;Inconnue;Haut-Katanga;Activity_Zone_Resident;Activity_Zone_Worker;NR;280683
202004;JO;Inconnue;Haut-Lomami;4;4;NR;39
202004;JO;Inconnue;Haut-Lomami;4;Outside_Worker;NR;41
202004;JO;Inconnue;Haut-Lomami;Outside_Resident;4;NR;160
202004;JO;Inconnue;Haut-Lomami;Outside_Resident;Outside_Worker;NR;7255
202004;JO;Inconnue;Haut-Lomami;Outside_Resident;Activity_Zone_Worker;NR;3736
202004;JO;Inconnue;Haut-Lomami;Activity_Zone_Resident;Outside_Worker;NR;321
202004;JO;Inconnue;Haut-Lomami;Activity_Zone_Resident;Activity_Zone_Worker;NR;815
202004;JO;Inconnue;Haut-Uele;Outside_Resident;Outside_Worker;NR;837
202004;JO;Inconnue;Haut-Uele;Outside_Resident;Activity_Zone_Worker;NR;41
202004;JO;Inconnue;Inconnue;4;4;NR;170357
202004;JO;Inconnue;Inconnue;4;Outside_Worker;NR;24766
202004;JO;Inconnue;Inconnue;Outside_Resident;4;NR;95543
202004;JO;Inconnue;Inconnue;Outside_Resident;Outside_Worker;NR;345157
202004;JO;Inconnue;Ituri;Outside_Resident;Outside_Worker;NR;4926
202004;JO;Inconnue;Ituri;Outside_Resident;Activity_Zone_Worker;NR;3271
202004;JO;Inconnue;Ituri;Activity_Zone_Resident;Outside_Worker;NR;117
202004;JO;Inconnue;Ituri;Activity_Zone_Resident;Activity_Zone_Worker;NR;1392
202004;JO;Inconnue;Kasai;4;4;NR;80
202004;JO;Inconnue;Kasai;Outside_Resident;Outside_Worker;NR;5993
202004;JO;Inconnue;Kasai;Outside_Resident;Activity_Zone_Worker;NR;2477
202004;JO;Inconnue;Kasai;Activity_Zone_Resident;Outside_Worker;NR;150
202004;JO;Inconnue;Kasai;Activity_Zone_Resident;Activity_Zone_Worker;NR;826
202004;JO;Inconnue;Kasai-Central;4;Outside_Worker;NR;80
202004;JO;Inconnue;Kasai-Central;Outside_Resident;Outside_Worker;NR;11611
202004;JO;Inconnue;Kasai-Central;Outside_Resident;Activity_Zone_Worker;NR;6125
202004;JO;Inconnue;Kasai-Central;Activity_Zone_Resident;Outside_Worker;NR;76
202004;JO;Inconnue;Kasai-Central;Activity_Zone_Resident;Activity_Zone_Worker;NR;3020
202004;JO;Inconnue;Kasai-Oriental;4;4;NR;41
202004;JO;Inconnue;Kasai-Oriental;Outside_Resident;4;NR;113
202004;JO;Inconnue;Kasai-Oriental;Outside_Resident;Outside_Worker;NR;31100
202004;JO;Inconnue;Kasai-Oriental;Outside_Resident;Activity_Zone_Worker;NR;14970
202004;JO;Inconnue;Kasai-Oriental;Activity_Zone_Resident;Outside_Worker;NR;737
202004;JO;Inconnue;Kasai-Oriental;Activity_Zone_Resident;Activity_Zone_Worker;NR;5654
202004;JO;Inconnue;Kinshasa;4;4;NR;1207
202004;JO;Inconnue;Kinshasa;4;Outside_Worker;NR;76
202004;JO;Inconnue;Kinshasa;4;Activity_Zone_Worker;NR;121
202004;JO;Inconnue;Kinshasa;Outside_Resident;4;NR;721
202004;JO;Inconnue;Kinshasa;Outside_Resident;Outside_Worker;NR;168515
202004;JO;Inconnue;Kinshasa;Outside_Resident;Activity_Zone_Worker;NR;64367
202004;JO;Inconnue;Kinshasa;Activity_Zone_Resident;Outside_Worker;NR;2432
202004;JO;Inconnue;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;NR;52698
202004;JO;Inconnue;Kongo-Central;4;4;NR;1155
202004;JO;Inconnue;Kongo-Central;4;Outside_Worker;NR;117
202004;JO;Inconnue;Kongo-Central;4;Activity_Zone_Worker;NR;223
202004;JO;Inconnue;Kongo-Central;Outside_Resident;4;NR;511
202004;JO;Inconnue;Kongo-Central;Outside_Resident;Outside_Worker;NR;144968
202004;JO;Inconnue;Kongo-Central;Outside_Resident;Activity_Zone_Worker;NR;138261
202004;JO;Inconnue;Kongo-Central;Activity_Zone_Resident;4;NR;113
202004;JO;Inconnue;Kongo-Central;Activity_Zone_Resident;Outside_Worker;NR;8908
202004;JO;Inconnue;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;NR;570312
202004;JO;Inconnue;Kwango;Outside_Resident;Outside_Worker;NR;783
202004;JO;Inconnue;Kwango;Outside_Resident;Activity_Zone_Worker;NR;117
202004;JO;Inconnue;Kwilu;Outside_Resident;4;NR;41
202004;JO;Inconnue;Kwilu;Outside_Resident;Outside_Worker;NR;5380
202004;JO;Inconnue;Kwilu;Outside_Resident;Activity_Zone_Worker;NR;2245
202004;JO;Inconnue;Kwilu;Activity_Zone_Resident;Outside_Worker;NR;35
202004;JO;Inconnue;Kwilu;Activity_Zone_Resident;Activity_Zone_Worker;NR;240
202004;JO;Inconnue;Lomami;4;4;NR;83
202004;JO;Inconnue;Lomami;4;Outside_Worker;NR;82
202004;JO;Inconnue;Lomami;4;Activity_Zone_Worker;NR;41
202004;JO;Inconnue;Lomami;Outside_Resident;4;NR;39
202004;JO;Inconnue;Lomami;Outside_Resident;Outside_Worker;NR;16780
202004;JO;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;NR;8404
202004;JO;Inconnue;Lomami;Activity_Zone_Resident;Outside_Worker;NR;386
202004;JO;Inconnue;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;NR;4575
202004;JO;Inconnue;Lualaba;4;4;NR;902
202004;JO;Inconnue;Lualaba;4;Activity_Zone_Worker;NR;156
202004;JO;Inconnue;Lualaba;Outside_Resident;4;NR;669
202004;JO;Inconnue;Lualaba;Outside_Resident;Outside_Worker;NR;30517
202004;JO;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;NR;25752
202004;JO;Inconnue;Lualaba;Activity_Zone_Resident;4;NR;40
202004;JO;Inconnue;Lualaba;Activity_Zone_Resident;Outside_Worker;NR;546
202004;JO;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;NR;16102
202004;JO;Inconnue;Mai-Ndombe;Outside_Resident;Outside_Worker;NR;1774
202004;JO;Inconnue;Mai-Ndombe;Outside_Resident;Activity_Zone_Worker;NR;197
202004;JO;Inconnue;Mai-Ndombe;Activity_Zone_Resident;Activity_Zone_Worker;NR;39
202004;JO;Inconnue;Maniema;Outside_Resident;Outside_Worker;NR;1907
202004;JO;Inconnue;Maniema;Outside_Resident;Activity_Zone_Worker;NR;921
202004;JO;Inconnue;Maniema;Activity_Zone_Resident;Activity_Zone_Worker;NR;152
202004;JO;Inconnue;Mongala;Outside_Resident;Outside_Worker;NR;1787
202004;JO;Inconnue;Mongala;Outside_Resident;Activity_Zone_Worker;NR;582
202004;JO;Inconnue;Mongala;Activity_Zone_Resident;Outside_Worker;NR;35
202004;JO;Inconnue;Mongala;Activity_Zone_Resident;Activity_Zone_Worker;NR;278
202004;JO;Inconnue;Nord-Kivu;4;4;NR;41
202004;JO;Inconnue;Nord-Kivu;Outside_Resident;4;NR;78
202004;JO;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;NR;51282
202004;JO;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;NR;39023
202004;JO;Inconnue;Nord-Kivu;Activity_Zone_Resident;Outside_Worker;NR;1116
202004;JO;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;NR;18695
202004;JO;Inconnue;Nord-Ubangi;Outside_Resident;Outside_Worker;NR;961
202004;JO;Inconnue;Nord-Ubangi;Outside_Resident;Activity_Zone_Worker;NR;507
202004;JO;Inconnue;Nord-Ubangi;Activity_Zone_Resident;Outside_Worker;NR;41
202004;JO;Inconnue;Nord-Ubangi;Activity_Zone_Resident;Activity_Zone_Worker;NR;250
202004;JO;Inconnue;Sankuru;Outside_Resident;Outside_Worker;NR;964
202004;JO;Inconnue;Sankuru;Outside_Resident;Activity_Zone_Worker;NR;310
202004;JO;Inconnue;Sankuru;Activity_Zone_Resident;Activity_Zone_Worker;NR;79
202004;JO;Inconnue;Sud-Kivu;4;4;NR;81
202004;JO;Inconnue;Sud-Kivu;Outside_Resident;Outside_Worker;NR;46154
202004;JO;Inconnue;Sud-Kivu;Outside_Resident;Activity_Zone_Worker;NR;26431
202004;JO;Inconnue;Sud-Kivu;Activity_Zone_Resident;Outside_Worker;NR;1339
202004;JO;Inconnue;Sud-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;NR;13248
202004;JO;Inconnue;Sud-Ubangi;Outside_Resident;Outside_Worker;NR;1980
202004;JO;Inconnue;Sud-Ubangi;Outside_Resident;Activity_Zone_Worker;NR;365
202004;JO;Inconnue;Sud-Ubangi;Activity_Zone_Resident;Activity_Zone_Worker;NR;121
202004;JO;Inconnue;Tanganyika;Outside_Resident;Outside_Worker;NR;4397
202004;JO;Inconnue;Tanganyika;Outside_Resident;Activity_Zone_Worker;NR;1526
202004;JO;Inconnue;Tanganyika;Activity_Zone_Resident;Activity_Zone_Worker;NR;191
202004;JO;Inconnue;Tshopo;Outside_Resident;Outside_Worker;NR;13837
202004;JO;Inconnue;Tshopo;Outside_Resident;Activity_Zone_Worker;NR;12709
202004;JO;Inconnue;Tshopo;Activity_Zone_Resident;Outside_Worker;NR;649
202004;JO;Inconnue;Tshopo;Activity_Zone_Resident;Activity_Zone_Worker;NR;5235
202004;JO;Inconnue;Tshuapa;Outside_Resident;Outside_Worker;NR;511
202004;JO;Inconnue;Tshuapa;Outside_Resident;Activity_Zone_Worker;NR;189
202004;JO;Ituri;Inconnue;Outside_Resident;Outside_Worker;NR;311
202004;JO;Ituri;Inconnue;Outside_Resident;Home_Zone_Worker;NR;119
202004;JO;Ituri;Inconnue;Home_Zone_Resident;Outside_Worker;NR;115
202004;JO;Ituri;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;174
202004;JO;Ituri;Ituri;4;Outside_Worker;NR;42
202004;JO;Ituri;Ituri;Outside_Resident;Outside_Worker;NR;1880
202004;JO;Ituri;Ituri;Outside_Resident;Home_Activity_Zone_Worker;NR;677
202004;JO;Ituri;Ituri;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;2904
202004;JO;Kasai;Inconnue;4;4;NR;123
202004;JO;Kasai;Inconnue;Outside_Resident;Outside_Worker;NR;932
202004;JO;Kasai;Inconnue;Outside_Resident;Home_Zone_Worker;NR;63
202004;JO;Kasai;Inconnue;Home_Zone_Resident;Outside_Worker;NR;189
202004;JO;Kasai;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;148
202004;JO;Kasai;Kasai;4;4;NR;80
202004;JO;Kasai;Kasai;Outside_Resident;Outside_Worker;NR;1713
202004;JO;Kasai;Kasai;Outside_Resident;Home_Activity_Zone_Worker;NR;227
202004;JO;Kasai;Kasai;Home_Activity_Zone_Resident;Outside_Worker;NR;149
202004;JO;Kasai;Kasai;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;1261
202004;JO;Kasai-Central;Inconnue;Outside_Resident;Outside_Worker;NR;1095
202004;JO;Kasai-Central;Inconnue;Outside_Resident;Home_Zone_Worker;NR;225
202004;JO;Kasai-Central;Inconnue;Home_Zone_Resident;Outside_Worker;NR;110
202004;JO;Kasai-Central;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;1058
202004;JO;Kasai-Central;Kasai;Outside_Resident;Outside_Worker;NR;31
202004;JO;Kasai-Central;Kasai;Home_Zone_Resident;Home_Zone_Worker;NR;40
202004;JO;Kasai-Central;Kasai-Central;Outside_Resident;Outside_Worker;NR;2299
202004;JO;Kasai-Central;Kasai-Central;Outside_Resident;Home_Activity_Zone_Worker;NR;1603
202004;JO;Kasai-Central;Kasai-Central;Home_Activity_Zone_Resident;Outside_Worker;NR;41
202004;JO;Kasai-Central;Kasai-Central;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;4600
202004;JO;Kasai-Central;Kasai-Oriental;Home_Zone_Resident;Home_Zone_Worker;NR;40
202004;JO;Kasai-Central;Lomami;Activity_Zone_Resident;Outside_Worker;NR;81
202004;JO;Kasai-Oriental;Inconnue;4;4;NR;40
202004;JO;Kasai-Oriental;Inconnue;4;Outside_Worker;NR;41
202004;JO;Kasai-Oriental;Inconnue;Outside_Resident;Outside_Worker;NR;4389
202004;JO;Kasai-Oriental;Inconnue;Outside_Resident;Home_Zone_Worker;NR;774
202004;JO;Kasai-Oriental;Inconnue;Home_Zone_Resident;Outside_Worker;NR;713
202004;JO;Kasai-Oriental;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;1633
202004;JO;Kasai-Oriental;Kasai-Central;Outside_Resident;Outside_Worker;NR;70
202004;JO;Kasai-Oriental;Kasai-Central;Outside_Resident;Activity_Zone_Worker;NR;41
202004;JO;Kasai-Oriental;Kasai-Oriental;4;4;NR;78
202004;JO;Kasai-Oriental;Kasai-Oriental;4;Home_Activity_Zone_Worker;NR;40
202004;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;4;NR;120
202004;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Outside_Worker;NR;13894
202004;JO;Kasai-Oriental;Kasai-Oriental;Outside_Resident;Home_Activity_Zone_Worker;NR;5284
202004;JO;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;4;NR;42
202004;JO;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;Outside_Worker;NR;1430
202004;JO;Kasai-Oriental;Kasai-Oriental;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;16683
202004;JO;Kasai-Oriental;Lomami;Outside_Resident;Outside_Worker;NR;236
202004;JO;Kasai-Oriental;Lomami;Outside_Resident;Activity_Zone_Worker;NR;80
202004;JO;Kasai-Oriental;Lomami;Outside_Resident;Home_Zone_Worker;NR;41
202004;JO;Kasai-Oriental;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;NR;41
202004;JO;Kasai-Oriental;Lomami;Home_Zone_Resident;Home_Zone_Worker;NR;80
202004;JO;Kinshasa;Inconnue;4;4;NR;272
202004;JO;Kinshasa;Inconnue;Outside_Resident;4;NR;42
202004;JO;Kinshasa;Inconnue;Outside_Resident;Outside_Worker;NR;25406
202004;JO;Kinshasa;Inconnue;Outside_Resident;Home_Zone_Worker;NR;2852
202004;JO;Kinshasa;Inconnue;Home_Zone_Resident;4;NR;40
202004;JO;Kinshasa;Inconnue;Home_Zone_Resident;Outside_Worker;NR;4269
202004;JO;Kinshasa;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;18423
202004;JO;Kinshasa;Kinshasa;4;4;NR;10122
202004;JO;Kinshasa;Kinshasa;4;Outside_Worker;NR;198
202004;JO;Kinshasa;Kinshasa;4;Home_Activity_Zone_Worker;NR;725
202004;JO;Kinshasa;Kinshasa;Outside_Resident;4;NR;840
202004;JO;Kinshasa;Kinshasa;Outside_Resident;Outside_Worker;NR;72268
202004;JO;Kinshasa;Kinshasa;Outside_Resident;Home_Activity_Zone_Worker;NR;26825
202004;JO;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;4;NR;484
202004;JO;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;Outside_Worker;NR;6366
202004;JO;Kinshasa;Kinshasa;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;209380
202004;JO;Kinshasa;Kongo-Central;Outside_Resident;Outside_Worker;NR;202
202004;JO;Kinshasa;Kongo-Central;Outside_Resident;Activity_Zone_Worker;NR;82
202004;JO;Kinshasa;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;NR;1068
202004;JO;Kinshasa;Kongo-Central;Home_Zone_Resident;Home_Zone_Worker;NR;361
202004;JO;Kongo-Central;Inconnue;4;4;NR;108
202004;JO;Kongo-Central;Inconnue;4;Outside_Worker;NR;40
202004;JO;Kongo-Central;Inconnue;4;Home_Zone_Worker;NR;78
202004;JO;Kongo-Central;Inconnue;Outside_Resident;4;NR;41
202004;JO;Kongo-Central;Inconnue;Outside_Resident;Outside_Worker;NR;29188
202004;JO;Kongo-Central;Inconnue;Outside_Resident;Home_Zone_Worker;NR;9681
202004;JO;Kongo-Central;Inconnue;Home_Zone_Resident;4;NR;115
202004;JO;Kongo-Central;Inconnue;Home_Zone_Resident;Outside_Worker;NR;17554
202004;JO;Kongo-Central;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;169981
202004;JO;Kongo-Central;Kinshasa;Outside_Resident;Home_Zone_Worker;NR;81
202004;JO;Kongo-Central;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;NR;211
202004;JO;Kongo-Central;Kinshasa;Home_Zone_Resident;Outside_Worker;NR;120
202004;JO;Kongo-Central;Kinshasa;Home_Zone_Resident;Activity_Zone_Worker;NR;80
202004;JO;Kongo-Central;Kinshasa;Home_Zone_Resident;Home_Zone_Worker;NR;1519
202004;JO;Kongo-Central;Kongo-Central;4;4;NR;9579
202004;JO;Kongo-Central;Kongo-Central;4;Outside_Worker;NR;149
202004;JO;Kongo-Central;Kongo-Central;4;Home_Activity_Zone_Worker;NR;1262
202004;JO;Kongo-Central;Kongo-Central;Outside_Resident;4;NR;325
202004;JO;Kongo-Central;Kongo-Central;Outside_Resident;Outside_Worker;NR;100156
202004;JO;Kongo-Central;Kongo-Central;Outside_Resident;Home_Activity_Zone_Worker;NR;71520
202004;JO;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;4;NR;1835
202004;JO;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;Outside_Worker;NR;19998
202004;JO;Kongo-Central;Kongo-Central;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;2867389
202004;JO;Kwango;Inconnue;Outside_Resident;Outside_Worker;NR;81
202004;JO;Kwango;Kwango;Outside_Resident;Outside_Worker;NR;118
202004;JO;Kwango;Kwango;Outside_Resident;Home_Activity_Zone_Worker;NR;81
202004;JO;Kwilu;Inconnue;Outside_Resident;Outside_Worker;NR;193
202004;JO;Kwilu;Inconnue;Outside_Resident;Home_Zone_Worker;NR;267
202004;JO;Kwilu;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;35
202004;JO;Kwilu;Kwilu;Outside_Resident;Outside_Worker;NR;1303
202004;JO;Kwilu;Kwilu;Outside_Resident;Home_Activity_Zone_Worker;NR;367
202004;JO;Kwilu;Kwilu;Home_Activity_Zone_Resident;Outside_Worker;NR;39
202004;JO;Kwilu;Kwilu;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;623
202004;JO;Lomami;Haut-Lomami;Outside_Resident;Outside_Worker;NR;35
202004;JO;Lomami;Inconnue;4;4;NR;35
202004;JO;Lomami;Inconnue;Outside_Resident;Outside_Worker;NR;2661
202004;JO;Lomami;Inconnue;Outside_Resident;Home_Zone_Worker;NR;520
202004;JO;Lomami;Inconnue;Home_Zone_Resident;Outside_Worker;NR;526
202004;JO;Lomami;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;1919
202004;JO;Lomami;Kasai-Oriental;Outside_Resident;Outside_Worker;NR;344
202004;JO;Lomami;Kasai-Oriental;Home_Zone_Resident;Outside_Worker;NR;37
202004;JO;Lomami;Kasai-Oriental;Home_Zone_Resident;Activity_Zone_Worker;NR;39
202004;JO;Lomami;Kasai-Oriental;Home_Zone_Resident;Home_Zone_Worker;NR;163
202004;JO;Lomami;Lomami;4;4;NR;202
202004;JO;Lomami;Lomami;Outside_Resident;4;NR;80
202004;JO;Lomami;Lomami;Outside_Resident;Outside_Worker;NR;7463
202004;JO;Lomami;Lomami;Outside_Resident;Home_Activity_Zone_Worker;NR;2517
202004;JO;Lomami;Lomami;Home_Activity_Zone_Resident;Outside_Worker;NR;772
202004;JO;Lomami;Lomami;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;9797
202004;JO;Lualaba;Haut-Katanga;Outside_Resident;Outside_Worker;NR;40
202004;JO;Lualaba;Haut-Katanga;Outside_Resident;Activity_Zone_Worker;NR;75
202004;JO;Lualaba;Haut-Katanga;Outside_Resident;Home_Zone_Worker;NR;40
202004;JO;Lualaba;Haut-Katanga;Activity_Zone_Resident;Activity_Zone_Worker;NR;157
202004;JO;Lualaba;Haut-Katanga;Home_Zone_Resident;Home_Zone_Worker;NR;273
202004;JO;Lualaba;Inconnue;4;4;NR;427
202004;JO;Lualaba;Inconnue;Outside_Resident;4;NR;81
202004;JO;Lualaba;Inconnue;Outside_Resident;Outside_Worker;NR;3306
202004;JO;Lualaba;Inconnue;Outside_Resident;Home_Zone_Worker;NR;965
202004;JO;Lualaba;Inconnue;Home_Zone_Resident;4;NR;35
202004;JO;Lualaba;Inconnue;Home_Zone_Resident;Outside_Worker;NR;1051
202004;JO;Lualaba;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;7379
202004;JO;Lualaba;Lualaba;4;4;NR;1707
202004;JO;Lualaba;Lualaba;4;Home_Activity_Zone_Worker;NR;227
202004;JO;Lualaba;Lualaba;Outside_Resident;4;NR;440
202004;JO;Lualaba;Lualaba;Outside_Resident;Outside_Worker;NR;12537
202004;JO;Lualaba;Lualaba;Outside_Resident;Home_Activity_Zone_Worker;NR;8552
202004;JO;Lualaba;Lualaba;Home_Activity_Zone_Resident;4;NR;352
202004;JO;Lualaba;Lualaba;Home_Activity_Zone_Resident;Outside_Worker;NR;1833
202004;JO;Lualaba;Lualaba;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;153283
202004;JO;Mai-Ndombe;Inconnue;Outside_Resident;Outside_Worker;NR;306
202004;JO;Mai-Ndombe;Inconnue;Home_Zone_Resident;Outside_Worker;NR;40
202004;JO;Mai-Ndombe;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;40
202004;JO;Mai-Ndombe;Mai-Ndombe;Outside_Resident;Outside_Worker;NR;472
202004;JO;Mai-Ndombe;Mai-Ndombe;Outside_Resident;Home_Activity_Zone_Worker;NR;245
202004;JO;Mai-Ndombe;Mai-Ndombe;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;120
202004;JO;Maniema;Inconnue;Outside_Resident;Outside_Worker;NR;279
202004;JO;Maniema;Inconnue;Outside_Resident;Home_Zone_Worker;NR;122
202004;JO;Maniema;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;79
202004;JO;Maniema;Maniema;Outside_Resident;Outside_Worker;NR;657
202004;JO;Maniema;Maniema;Outside_Resident;Home_Activity_Zone_Worker;NR;269
202004;JO;Maniema;Maniema;Home_Activity_Zone_Resident;Outside_Worker;NR;74
202004;JO;Maniema;Maniema;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;1103
202004;JO;Mongala;Inconnue;Outside_Resident;Outside_Worker;NR;155
202004;JO;Mongala;Inconnue;Home_Zone_Resident;Outside_Worker;NR;80
202004;JO;Mongala;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;79
202004;JO;Mongala;Mongala;Outside_Resident;Outside_Worker;NR;1041
202004;JO;Mongala;Mongala;Outside_Resident;Home_Activity_Zone_Worker;NR;220
202004;JO;Mongala;Mongala;Home_Activity_Zone_Resident;Outside_Worker;NR;41
202004;JO;Mongala;Mongala;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;936
202004;JO;Nord-Kivu;Inconnue;Outside_Resident;Outside_Worker;NR;5125
202004;JO;Nord-Kivu;Inconnue;Outside_Resident;Home_Zone_Worker;NR;1970
202004;JO;Nord-Kivu;Inconnue;Home_Zone_Resident;Outside_Worker;NR;2164
202004;JO;Nord-Kivu;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;5834
202004;JO;Nord-Kivu;Nord-Kivu;Outside_Resident;Outside_Worker;NR;16163
202004;JO;Nord-Kivu;Nord-Kivu;Outside_Resident;Home_Activity_Zone_Worker;NR;9644
202004;JO;Nord-Kivu;Nord-Kivu;Home_Activity_Zone_Resident;Outside_Worker;NR;1944
202004;JO;Nord-Kivu;Nord-Kivu;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;36857
202004;JO;Nord-Kivu;Sud-Kivu;Outside_Resident;Outside_Worker;NR;119
202004;JO;Nord-Kivu;Sud-Kivu;Outside_Resident;Home_Zone_Worker;NR;41
202004;JO;Nord-Kivu;Sud-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;NR;119
202004;JO;Nord-Kivu;Sud-Kivu;Home_Zone_Resident;Outside_Worker;NR;41
202004;JO;Nord-Kivu;Sud-Kivu;Home_Zone_Resident;Home_Zone_Worker;NR;37
202004;JO;Nord-Ubangi;Inconnue;Outside_Resident;Outside_Worker;NR;117
202004;JO;Nord-Ubangi;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;122
202004;JO;Nord-Ubangi;Nord-Ubangi;Outside_Resident;Outside_Worker;NR;756
202004;JO;Nord-Ubangi;Nord-Ubangi;Outside_Resident;Home_Activity_Zone_Worker;NR;161
202004;JO;Nord-Ubangi;Nord-Ubangi;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;201
202004;JO;Sankuru;Inconnue;Outside_Resident;Outside_Worker;NR;39
202004;JO;Sankuru;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;41
202004;JO;Sankuru;Sankuru;Outside_Resident;Outside_Worker;NR;366
202004;JO;Sankuru;Sankuru;Outside_Resident;Home_Activity_Zone_Worker;NR;82
202004;JO;Sankuru;Sankuru;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;82
202004;JO;Sud-Kivu;Inconnue;4;4;NR;75
202004;JO;Sud-Kivu;Inconnue;Outside_Resident;Outside_Worker;NR;5100
202004;JO;Sud-Kivu;Inconnue;Outside_Resident;Home_Zone_Worker;NR;1175
202004;JO;Sud-Kivu;Inconnue;Home_Zone_Resident;Outside_Worker;NR;1811
202004;JO;Sud-Kivu;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;3524
202004;JO;Sud-Kivu;Nord-Kivu;Outside_Resident;Outside_Worker;NR;117
202004;JO;Sud-Kivu;Nord-Kivu;Activity_Zone_Resident;Outside_Worker;NR;40
202004;JO;Sud-Kivu;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;NR;40
202004;JO;Sud-Kivu;Nord-Kivu;Home_Zone_Resident;Home_Zone_Worker;NR;116
202004;JO;Sud-Kivu;Sud-Kivu;4;4;NR;41
202004;JO;Sud-Kivu;Sud-Kivu;Outside_Resident;4;NR;41
202004;JO;Sud-Kivu;Sud-Kivu;Outside_Resident;Outside_Worker;NR;18258
202004;JO;Sud-Kivu;Sud-Kivu;Outside_Resident;Home_Activity_Zone_Worker;NR;8942
202004;JO;Sud-Kivu;Sud-Kivu;Home_Activity_Zone_Resident;Outside_Worker;NR;1870
202004;JO;Sud-Kivu;Sud-Kivu;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;35001
202004;JO;Sud-Ubangi;Inconnue;Outside_Resident;Outside_Worker;NR;162
202004;JO;Sud-Ubangi;Inconnue;Outside_Resident;Home_Zone_Worker;NR;41
202004;JO;Sud-Ubangi;Inconnue;Home_Zone_Resident;Outside_Worker;NR;72
202004;JO;Sud-Ubangi;Inconnue;Home_Zone_Resident;Home_Zone_Worker;NR;41
202004;JO;Sud-Ubangi;Sud-Ubangi;Outside_Resident;Outside_Worker;NR;436
202004;JO;Sud-Ubangi;Sud-Ubangi;Outside_Resident;Home_Activity_Zone_Worker;NR;202
202004;JO;Sud-Ubangi;Sud-Ubangi;Home_Activity_Zone_Resident;Outside_Worker;NR;41
202004;JO;Sud-Ubangi;Sud-Ubangi;Home_Activity_Zone_Resident;Home_Activity_Zone_Worker;NR;154
