Period;Day_type;NightZone;DayZone;Home_Category;Activity_Category;Age;Volume
202002;WE;Inconnue;Inconnue;Outside_Resident;4;25-34;8564
202002;WE;Inconnue;Inconnue;Outside_Resident;4;35-44;4996
202002;WE;Inconnue;Inconnue;Outside_Resident;4;45-54;3031
202002;WE;Inconnue;Inconnue;Outside_Resident;4;55-64;1589
202002;WE;Inconnue;Inconnue;Outside_Resident;4;<18;11890
202002;WE;Inconnue;Inconnue;Outside_Resident;4;>65;766
202002;WE;Inconnue;Inconnue;Outside_Resident;Outside_Worker;18-24;17002
202002;WE;Inconnue;Inconnue;Outside_Resident;Outside_Worker;25-34;25644
202002;WE;Inconnue;Inconnue;Outside_Resident;Outside_Worker;35-44;13728
202002;WE;Inconnue;Inconnue;Outside_Resident;Outside_Worker;45-54;8054
202002;WE;Inconnue;Inconnue;Outside_Resident;Outside_Worker;55-64;4170
202002;WE;Inconnue;Inconnue;Outside_Resident;Outside_Worker;<18;38788
202002;WE;Inconnue;Inconnue;Outside_Resident;Outside_Worker;>65;2029
202002;WE;Inconnue;Ituri;Outside_Resident;Outside_Worker;18-24;64
202002;WE;Inconnue;Ituri;Outside_Resident;Outside_Worker;25-34;219
202002;WE;Inconnue;Ituri;Outside_Resident;Outside_Worker;35-44;91
202002;WE;Inconnue;Ituri;Outside_Resident;Outside_Worker;<18;288
202002;WE;Inconnue;Ituri;Outside_Resident;Activity_Zone_Worker;18-24;171
202002;WE;Inconnue;Ituri;Outside_Resident;Activity_Zone_Worker;25-34;430
202002;WE;Inconnue;Ituri;Outside_Resident;Activity_Zone_Worker;35-44;203
202002;WE;Inconnue;Ituri;Outside_Resident;Activity_Zone_Worker;45-54;30
202002;WE;Inconnue;Ituri;Outside_Resident;Activity_Zone_Worker;<18;368
202002;WE;Inconnue;Ituri;Activity_Zone_Resident;Outside_Worker;25-34;27
202002;WE;Inconnue;Ituri;Activity_Zone_Resident;Outside_Worker;<18;29
202002;WE;Inconnue;Ituri;Activity_Zone_Resident;Activity_Zone_Worker;25-34;151
202002;WE;Inconnue;Ituri;Activity_Zone_Resident;Activity_Zone_Worker;<18;192
202002;WE;Inconnue;Kasai;4;4;18-24;26
202002;WE;Inconnue;Kasai;Outside_Resident;Outside_Worker;18-24;292
202002;WE;Inconnue;Kasai;Outside_Resident;Outside_Worker;25-34;414
202002;WE;Inconnue;Kasai;Outside_Resident;Outside_Worker;35-44;241
202002;WE;Inconnue;Kasai;Outside_Resident;Outside_Worker;45-54;96
202002;WE;Inconnue;Kasai;Outside_Resident;Outside_Worker;<18;721
202002;WE;Inconnue;Kasai;Outside_Resident;Activity_Zone_Worker;18-24;23
202002;WE;Inconnue;Kasai;Outside_Resident;Activity_Zone_Worker;25-34;50
202002;WE;Inconnue;Kasai;Outside_Resident;Activity_Zone_Worker;<18;76
202002;WE;Inconnue;Kasai-Central;4;Activity_Zone_Worker;35-44;36
202002;WE;Inconnue;Kasai-Central;4;Activity_Zone_Worker;<18;29
202002;WE;Inconnue;Kasai-Central;Outside_Resident;4;25-34;36
202002;WE;Inconnue;Kasai-Central;Outside_Resident;Outside_Worker;18-24;442
202002;WE;Inconnue;Kasai-Central;Outside_Resident;Outside_Worker;25-34;607
202002;WE;Inconnue;Kasai-Central;Outside_Resident;Outside_Worker;35-44;273
202002;WE;Inconnue;Kasai-Central;Outside_Resident;Outside_Worker;45-54;100
202002;WE;Inconnue;Kasai-Central;Outside_Resident;Outside_Worker;55-64;22
202002;WE;Inconnue;Kasai-Central;Outside_Resident;Outside_Worker;<18;978
202002;WE;Inconnue;Kasai-Central;Outside_Resident;Activity_Zone_Worker;18-24;103
202002;WE;Inconnue;Kasai-Central;Outside_Resident;Activity_Zone_Worker;25-34;173
202002;WE;Inconnue;Kasai-Central;Outside_Resident;Activity_Zone_Worker;35-44;77
202002;WE;Inconnue;Kasai-Central;Outside_Resident;Activity_Zone_Worker;<18;253
202002;WE;Inconnue;Kasai-Central;Activity_Zone_Resident;Activity_Zone_Worker;18-24;79
202002;WE;Inconnue;Kasai-Central;Activity_Zone_Resident;Activity_Zone_Worker;25-34;182
202002;WE;Inconnue;Kasai-Central;Activity_Zone_Resident;Activity_Zone_Worker;35-44;24
202002;WE;Inconnue;Kasai-Central;Activity_Zone_Resident;Activity_Zone_Worker;<18;187
202002;WE;Inconnue;Kasai-Oriental;4;4;<18;25
202002;WE;Inconnue;Kasai-Oriental;Outside_Resident;Outside_Worker;18-24;1849
202002;WE;Inconnue;Kasai-Oriental;Outside_Resident;Outside_Worker;25-34;1884
202002;WE;Inconnue;Kasai-Oriental;Outside_Resident;Outside_Worker;35-44;991
202002;WE;Inconnue;Kasai-Oriental;Outside_Resident;Outside_Worker;45-54;723
202002;WE;Inconnue;Kasai-Oriental;Outside_Resident;Outside_Worker;55-64;403
202002;WE;Inconnue;Kasai-Oriental;Outside_Resident;Outside_Worker;<18;3773
202002;WE;Inconnue;Kasai-Oriental;Outside_Resident;Outside_Worker;>65;222
202002;WE;Inconnue;Kasai-Oriental;Outside_Resident;Activity_Zone_Worker;18-24;596
202002;WE;Inconnue;Kasai-Oriental;Outside_Resident;Activity_Zone_Worker;25-34;607
202002;WE;Inconnue;Kasai-Oriental;Outside_Resident;Activity_Zone_Worker;35-44;358
202002;WE;Inconnue;Kasai-Oriental;Outside_Resident;Activity_Zone_Worker;45-54;241
202002;WE;Inconnue;Kasai-Oriental;Outside_Resident;Activity_Zone_Worker;55-64;104
202002;WE;Inconnue;Kasai-Oriental;Outside_Resident;Activity_Zone_Worker;<18;978
202002;WE;Inconnue;Kasai-Oriental;Outside_Resident;Activity_Zone_Worker;>65;23
202002;WE;Inconnue;Kasai-Oriental;Activity_Zone_Resident;4;18-24;40
202002;WE;Inconnue;Kasai-Oriental;Activity_Zone_Resident;Activity_Zone_Worker;18-24;225
202002;WE;Inconnue;Kasai-Oriental;Activity_Zone_Resident;Activity_Zone_Worker;25-34;288
202002;WE;Inconnue;Kasai-Oriental;Activity_Zone_Resident;Activity_Zone_Worker;35-44;125
202002;WE;Inconnue;Kasai-Oriental;Activity_Zone_Resident;Activity_Zone_Worker;45-54;46
202002;WE;Inconnue;Kasai-Oriental;Activity_Zone_Resident;Activity_Zone_Worker;<18;415
202002;WE;Inconnue;Kinshasa;4;4;18-24;275
202002;WE;Inconnue;Kinshasa;4;4;25-34;610
202002;WE;Inconnue;Kinshasa;4;4;35-44;396
202002;WE;Inconnue;Kinshasa;4;4;45-54;315
202002;WE;Inconnue;Kinshasa;4;4;55-64;110
202002;WE;Inconnue;Kinshasa;4;4;<18;1107
202002;WE;Inconnue;Kinshasa;4;Outside_Worker;25-34;25
202002;WE;Inconnue;Kinshasa;4;Outside_Worker;<18;55
202002;WE;Inconnue;Kinshasa;4;Activity_Zone_Worker;25-34;77
202002;WE;Inconnue;Kinshasa;4;Activity_Zone_Worker;55-64;31
202002;WE;Inconnue;Kinshasa;4;Activity_Zone_Worker;<18;152
202002;WE;Inconnue;Kinshasa;Outside_Resident;4;18-24;47
202002;WE;Inconnue;Kinshasa;Outside_Resident;4;25-34;173
202002;WE;Inconnue;Kinshasa;Outside_Resident;4;35-44;41
202002;WE;Inconnue;Kinshasa;Outside_Resident;4;55-64;59
202002;WE;Inconnue;Kinshasa;Outside_Resident;4;<18;413
202002;WE;Inconnue;Kinshasa;Outside_Resident;Outside_Worker;18-24;6967
202002;WE;Inconnue;Kinshasa;Outside_Resident;Outside_Worker;25-34;12451
202002;WE;Inconnue;Kinshasa;Outside_Resident;Outside_Worker;35-44;7325
202002;WE;Inconnue;Kinshasa;Outside_Resident;Outside_Worker;45-54;4577
202002;WE;Inconnue;Kinshasa;Outside_Resident;Outside_Worker;55-64;2319
202002;WE;Inconnue;Kinshasa;Outside_Resident;Outside_Worker;<18;20786
202002;WE;Inconnue;Kinshasa;Outside_Resident;Outside_Worker;>65;1219
202002;WE;Inconnue;Kinshasa;Outside_Resident;Activity_Zone_Worker;18-24;3261
202002;WE;Inconnue;Kinshasa;Outside_Resident;Activity_Zone_Worker;25-34;6602
202002;WE;Inconnue;Kinshasa;Outside_Resident;Activity_Zone_Worker;35-44;4016
202002;WE;Inconnue;Kinshasa;Outside_Resident;Activity_Zone_Worker;45-54;2860
202002;WE;Inconnue;Kinshasa;Outside_Resident;Activity_Zone_Worker;55-64;1451
202002;WE;Inconnue;Kinshasa;Outside_Resident;Activity_Zone_Worker;<18;10079
202002;WE;Inconnue;Kinshasa;Outside_Resident;Activity_Zone_Worker;>65;744
202002;WE;Inconnue;Kinshasa;Activity_Zone_Resident;4;45-54;33
202002;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Outside_Worker;18-24;24
202002;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Outside_Worker;25-34;161
202002;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Outside_Worker;35-44;43
202002;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Outside_Worker;<18;266
202002;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;18-24;4607
202002;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;25-34;9502
202002;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;35-44;5648
202002;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;45-54;3826
202002;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;55-64;1784
202002;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;<18;14641
202002;WE;Inconnue;Kinshasa;Activity_Zone_Resident;Activity_Zone_Worker;>65;827
202002;WE;Inconnue;Kongo-Central;4;4;18-24;226
202002;WE;Inconnue;Kongo-Central;4;4;25-34;654
202002;WE;Inconnue;Kongo-Central;4;4;35-44;329
202002;WE;Inconnue;Kongo-Central;4;4;45-54;295
202002;WE;Inconnue;Kongo-Central;4;4;55-64;114
202002;WE;Inconnue;Kongo-Central;4;4;<18;1063
202002;WE;Inconnue;Kongo-Central;4;Activity_Zone_Worker;18-24;26
202002;WE;Inconnue;Kongo-Central;4;Activity_Zone_Worker;25-34;261
202002;WE;Inconnue;Kongo-Central;4;Activity_Zone_Worker;35-44;51
202002;WE;Inconnue;Kongo-Central;4;Activity_Zone_Worker;<18;282
202002;WE;Inconnue;Kongo-Central;Outside_Resident;4;25-34;118
202002;WE;Inconnue;Kongo-Central;Outside_Resident;4;35-44;87
202002;WE;Inconnue;Kongo-Central;Outside_Resident;4;45-54;48
202002;WE;Inconnue;Kongo-Central;Outside_Resident;4;<18;232
202002;WE;Inconnue;Kongo-Central;Outside_Resident;Outside_Worker;18-24;12615
202002;WE;Inconnue;Kongo-Central;Outside_Resident;Outside_Worker;25-34;20053
202002;WE;Inconnue;Kongo-Central;Outside_Resident;Outside_Worker;35-44;11334
202002;WE;Inconnue;Kongo-Central;Outside_Resident;Outside_Worker;45-54;7197
202002;WE;Inconnue;Kongo-Central;Outside_Resident;Outside_Worker;55-64;3482
202002;WE;Inconnue;Kongo-Central;Outside_Resident;Outside_Worker;<18;32743
202002;WE;Inconnue;Kongo-Central;Outside_Resident;Outside_Worker;>65;1703
202002;WE;Inconnue;Kongo-Central;Outside_Resident;Activity_Zone_Worker;18-24;13897
202002;WE;Inconnue;Kongo-Central;Outside_Resident;Activity_Zone_Worker;25-34;22922
202002;WE;Inconnue;Kongo-Central;Outside_Resident;Activity_Zone_Worker;35-44;14205
202002;WE;Inconnue;Kongo-Central;Outside_Resident;Activity_Zone_Worker;45-54;9677
202002;WE;Inconnue;Kongo-Central;Outside_Resident;Activity_Zone_Worker;55-64;4862
202002;WE;Inconnue;Kongo-Central;Outside_Resident;Activity_Zone_Worker;<18;36258
202002;WE;Inconnue;Kongo-Central;Outside_Resident;Activity_Zone_Worker;>65;2467
202002;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;4;<18;22
202002;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Outside_Worker;18-24;634
202002;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Outside_Worker;25-34;964
202002;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Outside_Worker;35-44;590
202002;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Outside_Worker;45-54;359
202002;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Outside_Worker;55-64;65
202002;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Outside_Worker;<18;1411
202002;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;18-24;31279
202002;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;25-34;53874
202002;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;35-44;33654
202002;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;45-54;23044
202002;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;55-64;10530
202002;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;<18;91215
202002;WE;Inconnue;Kongo-Central;Activity_Zone_Resident;Activity_Zone_Worker;>65;4860
202002;WE;Inconnue;Kwango;Outside_Resident;Outside_Worker;18-24;24
202002;WE;Inconnue;Kwango;Outside_Resident;Outside_Worker;25-34;29
202002;WE;Inconnue;Kwango;Outside_Resident;Outside_Worker;<18;62
202002;WE;Inconnue;Kwango;Outside_Resident;Activity_Zone_Worker;18-24;24
202002;WE;Inconnue;Kwango;Outside_Resident;Activity_Zone_Worker;25-34;111
202002;WE;Inconnue;Kwango;Outside_Resident;Activity_Zone_Worker;<18;96
202002;WE;Inconnue;Kwilu;Outside_Resident;Outside_Worker;18-24;366
202002;WE;Inconnue;Kwilu;Outside_Resident;Outside_Worker;25-34;613
202002;WE;Inconnue;Kwilu;Outside_Resident;Outside_Worker;35-44;372
202002;WE;Inconnue;Kwilu;Outside_Resident;Outside_Worker;45-54;226
202002;WE;Inconnue;Kwilu;Outside_Resident;Outside_Worker;<18;772
202002;WE;Inconnue;Kwilu;Outside_Resident;Activity_Zone_Worker;18-24;267
202002;WE;Inconnue;Kwilu;Outside_Resident;Activity_Zone_Worker;25-34;398
202002;WE;Inconnue;Kwilu;Outside_Resident;Activity_Zone_Worker;35-44;257
202002;WE;Inconnue;Kwilu;Outside_Resident;Activity_Zone_Worker;45-54;118
202002;WE;Inconnue;Kwilu;Outside_Resident;Activity_Zone_Worker;<18;463
202002;WE;Inconnue;Lomami;Outside_Resident;Outside_Worker;18-24;874
202002;WE;Inconnue;Lomami;Outside_Resident;Outside_Worker;25-34;831
202002;WE;Inconnue;Lomami;Outside_Resident;Outside_Worker;35-44;458
202002;WE;Inconnue;Lomami;Outside_Resident;Outside_Worker;45-54;344
202002;WE;Inconnue;Lomami;Outside_Resident;Outside_Worker;55-64;60
202002;WE;Inconnue;Lomami;Outside_Resident;Outside_Worker;<18;1452
202002;WE;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;18-24;366
202002;WE;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;25-34;349
202002;WE;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;35-44;160
202002;WE;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;45-54;49
202002;WE;Inconnue;Lomami;Outside_Resident;Activity_Zone_Worker;<18;469
202002;WE;Inconnue;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;18-24;113
202002;WE;Inconnue;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;25-34;129
202002;WE;Inconnue;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;35-44;31
202002;WE;Inconnue;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;45-54;21
202002;WE;Inconnue;Lomami;Activity_Zone_Resident;Activity_Zone_Worker;<18;217
202002;WE;Inconnue;Lualaba;4;4;25-34;34
202002;WE;Inconnue;Lualaba;4;4;<18;66
202002;WE;Inconnue;Lualaba;Outside_Resident;4;18-24;40
202002;WE;Inconnue;Lualaba;Outside_Resident;4;25-34;83
202002;WE;Inconnue;Lualaba;Outside_Resident;4;35-44;35
202002;WE;Inconnue;Lualaba;Outside_Resident;4;45-54;21
202002;WE;Inconnue;Lualaba;Outside_Resident;4;<18;171
202002;WE;Inconnue;Lualaba;Outside_Resident;Outside_Worker;18-24;1793
202002;WE;Inconnue;Lualaba;Outside_Resident;Outside_Worker;25-34;3371
202002;WE;Inconnue;Lualaba;Outside_Resident;Outside_Worker;35-44;1888
202002;WE;Inconnue;Lualaba;Outside_Resident;Outside_Worker;45-54;973
202002;WE;Inconnue;Lualaba;Outside_Resident;Outside_Worker;55-64;557
202002;WE;Inconnue;Lualaba;Outside_Resident;Outside_Worker;<18;5678
202002;WE;Inconnue;Lualaba;Outside_Resident;Outside_Worker;>65;211
202002;WE;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;18-24;1293
202002;WE;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;25-34;2736
202002;WE;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;35-44;1576
202002;WE;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;45-54;893
202002;WE;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;55-64;469
202002;WE;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;<18;3206
202002;WE;Inconnue;Lualaba;Outside_Resident;Activity_Zone_Worker;>65;93
202002;WE;Inconnue;Lualaba;Activity_Zone_Resident;Outside_Worker;<18;34
202002;WE;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;18-24;1259
202002;WE;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;25-34;2739
202002;WE;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;35-44;1625
202002;WE;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;45-54;891
202002;WE;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;55-64;452
202002;WE;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;<18;3308
202002;WE;Inconnue;Lualaba;Activity_Zone_Resident;Activity_Zone_Worker;>65;119
202002;WE;Inconnue;Mai-Ndombe;Outside_Resident;Outside_Worker;18-24;21
202002;WE;Inconnue;Mai-Ndombe;Outside_Resident;Outside_Worker;25-34;29
202002;WE;Inconnue;Mai-Ndombe;Outside_Resident;Outside_Worker;<18;82
202002;WE;Inconnue;Maniema;Outside_Resident;Outside_Worker;18-24;49
202002;WE;Inconnue;Maniema;Outside_Resident;Outside_Worker;25-34;114
202002;WE;Inconnue;Maniema;Outside_Resident;Outside_Worker;35-44;48
202002;WE;Inconnue;Maniema;Outside_Resident;Outside_Worker;<18;217
202002;WE;Inconnue;Maniema;Outside_Resident;Activity_Zone_Worker;18-24;100
202002;WE;Inconnue;Maniema;Outside_Resident;Activity_Zone_Worker;25-34;356
202002;WE;Inconnue;Maniema;Outside_Resident;Activity_Zone_Worker;35-44;189
202002;WE;Inconnue;Maniema;Outside_Resident;Activity_Zone_Worker;45-54;65
202002;WE;Inconnue;Maniema;Outside_Resident;Activity_Zone_Worker;<18;525
202002;WE;Inconnue;Maniema;Activity_Zone_Resident;Activity_Zone_Worker;<18;52
202002;WE;Inconnue;Mongala;Outside_Resident;Outside_Worker;18-24;106
202002;WE;Inconnue;Mongala;Outside_Resident;Outside_Worker;25-34;157
202002;WE;Inconnue;Mongala;Outside_Resident;Outside_Worker;<18;209
202002;WE;Inconnue;Mongala;Outside_Resident;Activity_Zone_Worker;<18;29
202002;WE;Inconnue;Nord-Kivu;Outside_Resident;4;<18;24
202002;WE;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;18-24;2904
202002;WE;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;25-34;4401
202002;WE;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;35-44;2170
202002;WE;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;45-54;1146
202002;WE;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;55-64;576
202002;WE;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;<18;6098
202002;WE;Inconnue;Nord-Kivu;Outside_Resident;Outside_Worker;>65;204
202002;WE;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;18-24;2577
202002;WE;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;25-34;4240
202002;WE;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;35-44;2360
202002;WE;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;45-54;1279
202002;WE;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;55-64;621
202002;WE;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;<18;4908
202002;WE;Inconnue;Nord-Kivu;Outside_Resident;Activity_Zone_Worker;>65;257
202002;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;18-24;1226
202002;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;25-34;1884
202002;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;35-44;1029
202002;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;45-54;554
202002;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;55-64;242
202002;WE;Inconnue;Nord-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;<18;2090
202002;WE;Inconnue;Nord-Ubangi;Outside_Resident;Outside_Worker;18-24;23
202002;WE;Inconnue;Nord-Ubangi;Outside_Resident;Outside_Worker;25-34;27
202002;WE;Inconnue;Nord-Ubangi;Outside_Resident;Outside_Worker;<18;66
202002;WE;Inconnue;Nord-Ubangi;Outside_Resident;Activity_Zone_Worker;25-34;23
202002;WE;Inconnue;Nord-Ubangi;Outside_Resident;Activity_Zone_Worker;<18;24
202002;WE;Inconnue;Sankuru;Outside_Resident;Outside_Worker;<18;43
202002;WE;Inconnue;Sankuru;Outside_Resident;Activity_Zone_Worker;18-24;74
202002;WE;Inconnue;Sankuru;Outside_Resident;Activity_Zone_Worker;25-34;122
202002;WE;Inconnue;Sankuru;Outside_Resident;Activity_Zone_Worker;35-44;22
202002;WE;Inconnue;Sankuru;Outside_Resident;Activity_Zone_Worker;45-54;22
202002;WE;Inconnue;Sankuru;Outside_Resident;Activity_Zone_Worker;<18;114
202002;WE;Inconnue;Sud-Kivu;Outside_Resident;Outside_Worker;18-24;2732
202002;WE;Inconnue;Sud-Kivu;Outside_Resident;Outside_Worker;25-34;3861
202002;WE;Inconnue;Sud-Kivu;Outside_Resident;Outside_Worker;35-44;1915
202002;WE;Inconnue;Sud-Kivu;Outside_Resident;Outside_Worker;45-54;1076
202002;WE;Inconnue;Sud-Kivu;Outside_Resident;Outside_Worker;55-64;573
202002;WE;Inconnue;Sud-Kivu;Outside_Resident;Outside_Worker;<18;5501
202002;WE;Inconnue;Sud-Kivu;Outside_Resident;Outside_Worker;>65;239
202002;WE;Inconnue;Sud-Kivu;Outside_Resident;Activity_Zone_Worker;18-24;1873
202002;WE;Inconnue;Sud-Kivu;Outside_Resident;Activity_Zone_Worker;25-34;2936
202002;WE;Inconnue;Sud-Kivu;Outside_Resident;Activity_Zone_Worker;35-44;1558
202002;WE;Inconnue;Sud-Kivu;Outside_Resident;Activity_Zone_Worker;45-54;903
202002;WE;Inconnue;Sud-Kivu;Outside_Resident;Activity_Zone_Worker;55-64;543
202002;WE;Inconnue;Sud-Kivu;Outside_Resident;Activity_Zone_Worker;<18;3199
202002;WE;Inconnue;Sud-Kivu;Outside_Resident;Activity_Zone_Worker;>65;242
202002;WE;Inconnue;Sud-Kivu;Activity_Zone_Resident;Outside_Worker;25-34;26
202002;WE;Inconnue;Sud-Kivu;Activity_Zone_Resident;Outside_Worker;<18;46
202002;WE;Inconnue;Sud-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;18-24;819
202002;WE;Inconnue;Sud-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;25-34;1361
202002;WE;Inconnue;Sud-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;35-44;724
202002;WE;Inconnue;Sud-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;45-54;406
202002;WE;Inconnue;Sud-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;55-64;148
202002;WE;Inconnue;Sud-Kivu;Activity_Zone_Resident;Activity_Zone_Worker;<18;1468
202002;WE;Inconnue;Sud-Ubangi;Outside_Resident;4;35-44;39
202002;WE;Inconnue;Sud-Ubangi;Outside_Resident;Outside_Worker;18-24;139
202002;WE;Inconnue;Sud-Ubangi;Outside_Resident;Outside_Worker;25-34;189
202002;WE;Inconnue;Sud-Ubangi;Outside_Resident;Outside_Worker;35-44;91
202002;WE;Inconnue;Sud-Ubangi;Outside_Resident;Outside_Worker;<18;353
202002;WE;Inconnue;Sud-Ubangi;Outside_Resident;Activity_Zone_Worker;18-24;74
202002;WE;Inconnue;Sud-Ubangi;Outside_Resident;Activity_Zone_Worker;25-34;133
202002;WE;Inconnue;Sud-Ubangi;Outside_Resident;Activity_Zone_Worker;<18;242
202002;WE;Inconnue;Tanganyika;Outside_Resident;Outside_Worker;18-24;102
202002;WE;Inconnue;Tanganyika;Outside_Resident;Outside_Worker;25-34;288
202002;WE;Inconnue;Tanganyika;Outside_Resident;Outside_Worker;35-44;139
202002;WE;Inconnue;Tanganyika;Outside_Resident;Outside_Worker;<18;314
202002;WE;Inconnue;Tanganyika;Outside_Resident;Activity_Zone_Worker;18-24;21
202002;WE;Inconnue;Tanganyika;Outside_Resident;Activity_Zone_Worker;25-34;138
202002;WE;Inconnue;Tanganyika;Outside_Resident;Activity_Zone_Worker;35-44;53
202002;WE;Inconnue;Tanganyika;Outside_Resident;Activity_Zone_Worker;<18;131
202002;WE;Inconnue;Tanganyika;Activity_Zone_Resident;Activity_Zone_Worker;25-34;28
202002;WE;Inconnue;Tanganyika;Activity_Zone_Resident;Activity_Zone_Worker;<18;32
202002;WE;Inconnue;Tshopo;Outside_Resident;Outside_Worker;18-24;879
202002;WE;Inconnue;Tshopo;Outside_Resident;Outside_Worker;25-34;1560
202002;WE;Inconnue;Tshopo;Outside_Resident;Outside_Worker;35-44;775
202002;WE;Inconnue;Tshopo;Outside_Resident;Outside_Worker;45-54;414
202002;WE;Inconnue;Tshopo;Outside_Resident;Outside_Worker;55-64;192
202002;WE;Inconnue;Tshopo;Outside_Resident;Outside_Worker;<18;2224
202002;WE;Inconnue;Tshopo;Outside_Resident;Activity_Zone_Worker;18-24;601
